Inserting Teams:
Team ID		Depth
SDP1973         14
SDP1973         0
SDP1973         0
SDP1973         0
SDP1973         0
TBR2010         9
TBR2010         0
TBR2010         0
TBR2010         0
TBR2010         0
HOU1983         16
HOU1983         0
HOU1983         0
HOU1983         0
HOU1983         0
CHW1997         9
CHW1997         0
CHW1997         0
CHW1997         0
CHW1997         0
BAL1968         11
BAL1968         0
BAL1968         0
BAL1968         0
BAL1968         0
OAK1999         20
OAK1999         0
OAK1999         0
OAK1999         0
OAK1999         0
TEX1980         13
TEX1980         0
TEX1980         0
TEX1980         0
TEX1980         0
CIN1977         13
CIN1977         0
CIN1977         0
CIN1977         0
CIN1977         0
LAD2012         18
LAD2012         0
LAD2012         0
LAD2012         0
LAD2012         0
CHW1983         12
CHW1983         0
CHW1983         0
CHW1983         0
CHW1983         0
LAD1984         13
LAD1984         0
LAD1984         0
LAD1984         0
LAD1984         0
CHW2008         9
CHW2008         0
CHW2008         0
CHW2008         0
CHW2008         0
CLE2008         17
CLE2008         0
CLE2008         0
CLE2008         0
CLE2008         0
WSA1965         8
WSA1965         0
WSA1965         0
WSA1965         0
WSA1965         0
CLE1985         10
CLE1985         0
CLE1985         0
CLE1985         0
CLE1985         0
SEA1998         16
SEA1998         0
SEA1998         0
SEA1998         0
SEA1998         0
BAL1984         13
BAL1984         0
BAL1984         0
BAL1984         0
BAL1984         0
CHW2010         11
CHW2010         0
CHW2010         0
CHW2010         0
CHW2010         0
PHI1965         14
PHI1965         0
PHI1965         0
PHI1965         0
PHI1965         0
PIT1982         12
PIT1982         0
PIT1982         0
PIT1982         0
PIT1982         0
BAL1988         12
BAL1988         0
BAL1988         0
BAL1988         0
BAL1988         0
MIN2010         16
MIN2010         0
MIN2010         0
MIN2010         0
MIN2010         0
BOS2000         14
BOS2000         0
BOS2000         0
BOS2000         0
BOS2000         0
HOU1982         11
HOU1982         0
HOU1982         0
HOU1982         0
HOU1982         0
KCR1975         15
KCR1975         0
KCR1975         0
KCR1975         0
KCR1975         0
CHC1996         15
CHC1996         0
CHC1996         0
CHC1996         0
CHC1996         0
LAD1977         8
LAD1977         0
LAD1977         0
LAD1977         0
LAD1977         0
TOR1986         11
TOR1986         0
TOR1986         0
TOR1986         0
TOR1986         0
MIN1996         10
MIN1996         0
MIN1996         0
MIN1996         0
MIN1996         0
MIN2009         6
MIN2009         0
MIN2009         0
MIN2009         0
MIN2009         0
CHW1984         11
CHW1984         0
CHW1984         0
CHW1984         0
CHW1984         0
COL2004         14
COL2004         0
COL2004         0
COL2004         0
COL2004         0
SFG1987         14
SFG1987         0
SFG1987         0
SFG1987         0
SFG1987         0
CHC1992         8
CHC1992         0
CHC1992         0
CHC1992         0
CHC1992         0
CHC1979         9
CHC1979         0
CHC1979         0
CHC1979         0
CHC1979         0
PIT2008         12
PIT2008         0
PIT2008         0
PIT2008         0
PIT2008         0
ATL1976         13
ATL1976         0
ATL1976         0
ATL1976         0
ATL1976         0
SDP2004         12
SDP2004         0
SDP2004         0
SDP2004         0
SDP2004         0
CLE1982         15
CLE1982         0
CLE1982         0
CLE1982         0
CLE1982         0
PHI2004         17
PHI2004         0
PHI2004         0
PHI2004         0
PHI2004         0
CIN2006         19
CIN2006         0
CIN2006         0
CIN2006         0
CIN2006         0
SEA2002         11
SEA2002         0
SEA2002         0
SEA2002         0
SEA2002         0
NYY1998         17
NYY1998         0
NYY1998         0
NYY1998         0
NYY1998         0
TOR1999         8
TOR1999         0
TOR1999         0
TOR1999         0
TOR1999         0
WSN2012         10
WSN2012         0
WSN2012         0
WSN2012         0
WSN2012         0
MIN1975         23
MIN1975         0
MIN1975         0
MIN1975         0
MIN1975         0
PIT1988         12
PIT1988         0
PIT1988         0
PIT1988         0
PIT1988         0
PIT2007         6
PIT2007         0
PIT2007         0
PIT2007         0
PIT2007         0
CLE1989         9
CLE1989         0
CLE1989         0
CLE1989         0
CLE1989         0
SEA1977         15
SEA1977         0
SEA1977         0
SEA1977         0
SEA1977         0
CLE1983         4
CLE1983         0
CLE1983         0
CLE1983         0
CLE1983         0
PIT1977         16
PIT1977         0
PIT1977         0
PIT1977         0
